"","coords.x1","coords.x2",""
"701",389774.5,288523.5,107.360000610352
"702",389792.5,288522.5,107.26000213623
"703",389764.5,288562.5,108.550003051758
"704",389792.5,288634.5,106.849998474121
"705",389794.5,288639.5,106.550003051758
"706",389802.5,288581.5,106.099998474121
"707",389764.5,288554.5,108.769996643066
"708",389771.5,288589.5,109.220001220703
"709",389801.5,288540.5,106.449996948242
"710",389813.5,288622.5,106.349998474121
"711",389772.5,288624.5,107.51000213623
"712",389769.5,288527.5,107.669998168945
"713",389796.5,288549.5,107.059997558594
"714",389760.5,288605.5,107.480003356934
"715",389796.5,288618.5,108.589996337891
"716",389758.5,288542.5,109.059997558594
"717",389765.5,288602.5,107.580001831055
"718",389794.5,288558.5,106.949996948242
"719",389810.5,288590.5,104.98999786377
"720",389800.5,288577.5,106.519996643066
"721",389795.5,288628.5,106.550003051758
"722",389772.5,288576.5,108.970001220703
"723",389769.5,288543.5,108.610000610352
"724",389806.5,288562.5,105.76000213623
"725",389771.5,288585.5,109.139999389648
"726",389767.5,288595.5,107.819999694824
"727",389782.5,288633.5,109.129997253418
"728",389774.5,288559.5,107.309997558594
"729",389767.5,288542.5,109.040000915527
"730",389794.5,288567.5,106.900001525879
"731",389777.5,288628.5,108.209999084473
"732",389805.5,288571.5,105.639999389648
"733",389806.5,288555.5,105.879997253418
"734",389777.5,288615.5,107.300003051758
"735",389773.5,288561.5,107.860000610352
"736",389767.5,288523.5,108.26000213623
"737",389795.5,288570.5,106.940002441406
"738",389764.5,288523.5,109.610000610352
"739",389775.5,288543.5,107.180000305176
"740",389773.5,288609.5,108.980003356934
"741",389811.5,288609.5,104.870002746582
"742",389767.5,288553.5,109.059997558594
"743",389784.5,288635.5,108.01000213623
"744",389786.5,288630.5,107.660003662109
"745",389768.5,288629.5,108.23999786377
"746",389804.5,288610.5,105.599998474121
"747",389810.5,288625.5,107.120002746582
"748",389763.5,288624.5,108.480003356934
"749",389800.5,288632.5,106.830001831055
"750",389765.5,288585.5,108.26000213623
"751",389796.5,288586.5,106.180000305176
"752",389799.5,288605.5,105.669998168945
"753",389768.5,288596.5,107.910003662109
"754",389765.5,288620.5,108.680000305176
"755",389804.5,288587.5,105.919998168945
"756",389813.5,288597.5,104.690002441406
"757",389764.5,288529.5,109.209999084473
"758",389802.5,288539.5,106.440002441406
"759",389775.5,288531.5,107.339996337891
"760",389800.5,288549.5,106.319999694824
"761",389806.5,288628.5,108.069999694824
"762",389809.5,288630.5,107.440002441406
"763",389795.5,288526.5,107.019996643066
"764",389797.5,288566.5,106.360000610352
"765",389790.5,288523.5,107.400001525879
"766",389816.5,288601.5,104.370002746582
"767",389788.5,288642.5,106.620002746582
"768",389765.5,288624.5,109.129997253418
"769",389772.5,288585.5,109.139999389648
"770",389811.5,288585.5,105.089996337891
"771",389763.5,288551.5,108.849998474121
"772",389789.5,288626.5,106.940002441406
"773",389801.5,288626.5,107.190002441406
"774",389808.5,288579.5,105.389999389648
"775",389765.5,288560.5,108.540000915527
"776",389773.5,288530.5,107
"777",389769.5,288553.5,109.069999694824
"778",389783.5,288521.5,108.300003051758
"779",389797.5,288523.5,106.940002441406
"780",389791.5,288549.5,107.330001831055
"781",389764.5,288540.5,109.220001220703
"782",389778.5,288566.5,107.23999786377
"783",389761.5,288536.5,109.169998168945
"784",389787.5,288633.5,106.870002746582
"785",389777.5,288566.5,107.209999084473
"786",389770.5,288612.5,109.330001831055
"787",389782.5,288637.5,109.25
"788",389813.5,288620.5,106.410003662109
"789",389801.5,288583.5,106.129997253418
"790",389786.5,288633.5,107.360000610352
"791",389769.5,288608.5,108.879997253418
"792",389803.5,288586.5,106.220001220703
"793",389814.5,288609.5,104.830001831055
"794",389806.5,288633.5,106.680000305176
"795",389786.5,288625.5,108.190002441406
"796",389764.5,288617.5,108.040000915527
"797",389774.5,288572.5,108.080001831055
"798",389776.5,288516.5,108.459999084473
"799",389792.5,288518.5,107.330001831055
"800",389803.5,288542.5,106.319999694824
"801",389810.5,288588.5,105.050003051758
"802",389789.5,288533.5,107.559997558594
"803",389779.5,288586.5,107.169998168945
"804",389799.5,288576.5,106.349998474121
"805",389766.5,288532.5,109.160003662109
"806",389796.5,288526.5,106.900001525879
"807",389802.5,288531.5,106.389999389648
"808",389801.5,288529.5,106.519996643066
"809",389808.5,288590.5,105.180000305176
"810",389793.5,288545.5,107.199996948242
"811",389770.5,288606.5,109.040000915527
"812",389766.5,288590.5,108.410003662109
"813",389801.5,288568.5,105.949996948242
"814",389805.5,288635.5,106.610000610352
"815",389791.5,288634.5,106.930000305176
"816",389768.5,288600.5,108.110000610352
"817",389764.5,288581.5,107.959999084473
"818",389772.5,288534.5,107.139999389648
"819",389800.5,288597.5,105.389999389648
"820",389785.5,288632.5,107.809997558594
"821",389792.5,288535.5,107.139999389648
"822",389763.5,288538.5,109.129997253418
"823",389770.5,288638.5,107.709999084473
"824",389778.5,288611.5,107.5
"825",389800.5,288547.5,106.319999694824
"826",389761.5,288626.5,107.970001220703
"827",389778.5,288610.5,107.48999786377
"828",389807.5,288557.5,105.800003051758
"829",389804.5,288624.5,107.190002441406
"830",389769.5,288526.5,107.580001831055
"831",389804.5,288611.5,105.900001525879
"832",389809.5,288607.5,104.889999389648
"833",389760.5,288620.5,107.480003356934
"834",389801.5,288593.5,105.629997253418
"835",389813.5,288584.5,105.01000213623
"836",389779.5,288521.5,109.099998474121
"837",389783.5,288640.5,108.279998779297
"838",389791.5,288543.5,107.430000305176
"839",389781.5,288520.5,108.660003662109
"840",389767.5,288531.5,109.01000213623
"841",389767.5,288614.5,108.669998168945
"842",389764.5,288556.5,108.690002441406
"843",389781.5,288632.5,109.410003662109
"844",389770.5,288517.5,106.919998168945
"845",389772.5,288621.5,107.809997558594
"846",389776.5,288548.5,107.180000305176
"847",389802.5,288561.5,106.059997558594
"848",389774.5,288616.5,107.529998779297
"849",389804.5,288557.5,105.930000305176
"850",389778.5,288630.5,108.720001220703
"851",389778.5,288604.5,107.290000915527
"852",389817.5,288613.5,104.860000610352
"853",389794.5,288532.5,106.98999786377
"854",389769.5,288576.5,108.720001220703
"855",389787.5,288535.5,107.769996643066
"856",389765.5,288574.5,108.339996337891
"857",389795.5,288555.5,106.919998168945
"858",389764.5,288588.5,108.230003356934
"859",389802.5,288603.5,105.470001220703
"860",389792.5,288530.5,107.180000305176
"861",389792.5,288569.5,106.779998779297
"862",389783.5,288531.5,108.480003356934
"863",389768.5,288547.5,108.959999084473
"864",389805.5,288550.5,106.01000213623
"865",389765.5,288559.5,108.519996643066
"866",389795.5,288565.5,106.690002441406
"867",389803.5,288607.5,105.470001220703
"868",389796.5,288587.5,106.26000213623
"869",389772.5,288608.5,109.150001525879
"870",389797.5,288568.5,106.379997253418
"871",389769.5,288565.5,109.23999786377
"872",389807.5,288563.5,105.669998168945
"873",389762.5,288572.5,108.199996948242
"874",389763.5,288597.5,107.589996337891
"875",389802.5,288623.5,107.160003662109
"876",389809.5,288619.5,107.290000915527
"877",389789.5,288543.5,107.349998474121
"878",389788.5,288635.5,106.839996337891
"879",389765.5,288537.5,109.180000305176
"880",389761.5,288568.5,108.309997558594
"881",389809.5,288554.5,105.690002441406
"882",389814.5,288598.5,104.580001831055
"883",389766.5,288629.5,108.800003051758
"884",389793.5,288624.5,106.430000305176
"885",389783.5,288626.5,109.180000305176
"886",389804.5,288545.5,106.169998168945
"887",389809.5,288600.5,104.919998168945
"888",389774.5,288578.5,108.709999084473
"889",389800.5,288575.5,106.430000305176
"890",389792.5,288558.5,107.089996337891
"891",389773.5,288523.5,107.080001831055
"892",389793.5,288536.5,107.120002746582
"893",389774.5,288626.5,107.459999084473
"894",389762.5,288611.5,107.580001831055
"895",389783.5,288639.5,108.430000305176
"896",389768.5,288518.5,107.410003662109
"897",389804.5,288530.5,106.290000915527
"898",389808.5,288605.5,105.199996948242
"899",389805.5,288629.5,107.569999694824
"900",389773.5,288573.5,108.599998474121
"901",389813.5,288600.5,104.550003051758
"902",389793.5,288526.5,107.129997253418
"903",389778.5,288527.5,108.800003051758
"904",389778.5,288586.5,107.480003356934
"905",389774.5,288535.5,107.110000610352
"906",389769.5,288620.5,109.069999694824
"907",389778.5,288640.5,109.150001525879
"908",389800.5,288609.5,105.589996337891
"909",389809.5,288582.5,105.309997558594
"910",389808.5,288606.5,105.180000305176
"911",389797.5,288545.5,106.669998168945
"912",389814.5,288596.5,104.660003662109
"913",389794.5,288564.5,107.059997558594
"914",389796.5,288588.5,106.370002746582
"915",389808.5,288600.5,105
"916",389765.5,288523.5,109.220001220703
"917",389797.5,288537.5,106.730003356934
"918",389765.5,288608.5,107.819999694824
"919",389790.5,288551.5,107.279998779297
"920",389768.5,288536.5,108.76000213623
"921",389784.5,288531.5,108.370002746582
"922",389777.5,288616.5,107.360000610352
"923",389772.5,288545.5,107.559997558594
"924",389775.5,288547.5,107.160003662109
"925",389792.5,288534.5,107.169998168945
"926",389779.5,288573.5,107.199996948242
"927",389799.5,288547.5,106.440002441406
"928",389774.5,288554.5,107.230003356934
"929",389763.5,288526.5,109.400001525879
"930",389799.5,288570.5,106.220001220703
"931",389758.5,288530.5,109.199996948242
"932",389805.5,288548.5,106.050003051758
"933",389805.5,288581.5,105.629997253418
"934",389767.5,288609.5,108.5
"935",389796.5,288561.5,106.449996948242
"936",389799.5,288548.5,106.459999084473
"937",389777.5,288526.5,108.449996948242
"938",389766.5,288615.5,108.410003662109
"939",389805.5,288586.5,105.690002441406
"940",389796.5,288585.5,106.150001525879
"941",389780.5,288522.5,109.139999389648
"942",389801.5,288577.5,106.540000915527
"943",389761.5,288541.5,109.110000610352
"944",389763.5,288529.5,109.269996643066
"945",389779.5,288525.5,109.139999389648
"946",389791.5,288545.5,107.379997253418
"947",389767.5,288634.5,107.599998474121
"948",389762.5,288533.5,109.459999084473
"949",389767.5,288572.5,108.51000213623
"950",389770.5,288562.5,109.089996337891
"951",389764.5,288583.5,108.01000213623
"952",389796.5,288582.5,106.690002441406
"953",389780.5,288595.5,107.25
"954",389797.5,288521.5,106.919998168945
"955",389760.5,288612.5,107.449996948242
"956",389796.5,288631.5,106.720001220703
"957",389757.5,288538.5,109.169998168945
"958",389791.5,288629.5,106.669998168945
"959",389764.5,288619.5,108.279998779297
"960",389784.5,288639.5,108.01000213623
"961",389809.5,288562.5,105.559997558594
"962",389800.5,288600.5,105.690002441406
"963",389798.5,288540.5,106.650001525879
"964",389801.5,288530.5,106.5
"965",389771.5,288556.5,108.51000213623
"966",389773.5,288597.5,109.069999694824
"967",389800.5,288583.5,106.029998779297
"968",389766.5,288617.5,108.870002746582
"969",389787.5,288532.5,108.660003662109
"970",389794.5,288548.5,107.230003356934
"971",389776.5,288521.5,108.180000305176
"972",389805.5,288596.5,105.279998779297
"973",389774.5,288542.5,107.180000305176
"974",389785.5,288526.5,108.269996643066
"975",389815.5,288598.5,104.5
"976",389768.5,288620.5,109.089996337891
"977",389809.5,288608.5,104.900001525879
"978",389799.5,288638.5,106.930000305176
"979",389777.5,288524.5,108.610000610352
"980",389785.5,288625.5,108.629997253418
"981",389770.5,288560.5,108.970001220703
"982",389762.5,288628.5,108.580001831055
"983",389777.5,288520.5,108.73999786377
"984",389771.5,288582.5,109.069999694824
"985",389782.5,288529.5,108.839996337891
"986",389808.5,288618.5,106.73999786377
"987",389770.5,288518.5,106.940002441406
"988",389797.5,288591.5,106.169998168945
"989",389796.5,288520.5,107.029998779297
"990",389807.5,288633.5,106.690002441406
"991",389763.5,288563.5,108.459999084473
"992",389777.5,288608.5,107.139999389648
"993",389783.5,288525.5,108.319999694824
"994",389807.5,288549.5,105.910003662109
"995",389809.5,288613.5,105.300003051758
"996",389771.5,288608.5,109.300003051758
"997",389786.5,288635.5,106.809997558594
"998",389777.5,288589.5,107.870002746582
"999",389779.5,288519.5,109
"1000",389791.5,288557.5,107.220001220703
"1001",389767.5,288558.5,108.75
"1002",389766.5,288616.5,108.620002746582
"1003",389769.5,288535.5,107.830001831055
"1004",389780.5,288635.5,109.559997558594
"1005",389799.5,288597.5,105.709999084473
"1006",389801.5,288571.5,105.930000305176
"1007",389812.5,288621.5,106.650001525879
"1008",389800.5,288558.5,106.190002441406
"1009",389760.5,288564.5,108.449996948242
"1010",389775.5,288605.5,108.230003356934
"1011",389796.5,288565.5,106.410003662109
"1012",389797.5,288639.5,106.980003356934
"1013",389797.5,288557.5,106.480003356934
"1014",389763.5,288528.5,109.339996337891
"1015",389761.5,288560.5,108.559997558594
"1016",389771.5,288529.5,107.220001220703
"1017",389766.5,288605.5,107.970001220703
"1018",389798.5,288529.5,106.769996643066
"1019",389786.5,288526.5,108.330001831055
"1020",389800.5,288538.5,106.529998779297
"1021",389792.5,288566.5,106.860000610352
"1022",389764.5,288603.5,107.580001831055
"1023",389795.5,288634.5,106.690002441406
"1024",389779.5,288596.5,107.269996643066
"1025",389777.5,288517.5,108.800003051758
"1026",389766.5,288520.5,108.309997558594
"1027",389792.5,288531.5,107.190002441406
"1028",389764.5,288531.5,109.379997253418
"1029",389797.5,288596.5,106.169998168945
"1030",389764.5,288590.5,108.040000915527
"1031",389790.5,288526.5,107.440002441406
"1032",389797.5,288636.5,106.76000213623
"1033",389801.5,288525.5,106.559997558594
"1034",389776.5,288580.5,107.809997558594
"1035",389794.5,288636.5,106.669998168945
"1036",389769.5,288602.5,108.480003356934
"1037",389802.5,288571.5,105.849998474121
"1038",389804.5,288564.5,105.819999694824
"1039",389776.5,288572.5,107.449996948242
"1040",389766.5,288625.5,109.01000213623
"1041",389804.5,288630.5,106.769996643066
"1042",389783.5,288520.5,108.330001831055
"1043",389801.5,288591.5,105.730003356934
"1044",389811.5,288587.5,105.029998779297
"1045",389793.5,288638.5,106.610000610352
"1046",389798.5,288566.5,106.209999084473
"1047",389764.5,288578.5,108.01000213623
"1048",389796.5,288551.5,107.110000610352
"1049",389814.5,288601.5,104.48999786377
"1050",389791.5,288573.5,106.849998474121
"1051",389776.5,288534.5,107.48999786377
"1052",389759.5,288543.5,109.019996643066
"1053",389780.5,288514.5,109.01000213623
"1054",389800.5,288571.5,106.089996337891
"1055",389766.5,288584.5,108.26000213623
"1056",389794.5,288517.5,107.25
"1057",389776.5,288623.5,107.580001831055
"1058",389769.5,288573.5,108.779998779297
"1059",389773.5,288552.5,107.519996643066
"1060",389800.5,288529.5,106.620002746582
"1061",389799.5,288633.5,106.830001831055
"1062",389805.5,288593.5,105.389999389648
"1063",389792.5,288547.5,107.279998779297
"1064",389778.5,288597.5,107.330001831055
"1065",389790.5,288542.5,107.519996643066
"1066",389764.5,288579.5,108.01000213623
"1067",389768.5,288525.5,107.919998168945
"1068",389766.5,288564.5,108.559997558594
"1069",389789.5,288516.5,107.680000305176
"1070",389760.5,288552.5,108.809997558594
"1071",389761.5,288625.5,107.879997253418
"1072",389761.5,288533.5,109.419998168945
"1073",389765.5,288598.5,107.529998779297
"1074",389788.5,288633.5,106.720001220703
"1075",389778.5,288602.5,107.349998474121
"1076",389810.5,288592.5,104.980003356934
"1077",389809.5,288617.5,106.309997558594
"1078",389766.5,288607.5,107.940002441406
"1079",389769.5,288568.5,108.959999084473
"1080",389774.5,288534.5,107.160003662109
"1081",389793.5,288574.5,106.779998779297
"1082",389762.5,288567.5,108.349998474121
"1083",389788.5,288625.5,107.419998168945
"1084",389761.5,288614.5,107.599998474121
"1085",389790.5,288543.5,107.419998168945
"1086",389762.5,288546.5,109.050003051758
"1087",389812.5,288618.5,106.559997558594
"1088",389786.5,288525.5,108.199996948242
"1089",389764.5,288557.5,108.660003662109
"1090",389770.5,288618.5,108.930000305176
"1091",389817.5,288611.5,104.830001831055
"1092",389772.5,288572.5,109
"1093",389802.5,288593.5,105.699996948242
"1094",389804.5,288574.5,105.650001525879
"1095",389785.5,288533.5,108.230003356934
"1096",389802.5,288564.5,106.019996643066
"1097",389808.5,288586.5,105.220001220703
"1098",389779.5,288518.5,109.01000213623
"1099",389793.5,288534.5,107.059997558594
"1100",389810.5,288630.5,107.809997558594
"1101",389782.5,288518.5,108.309997558594
"1102",389796.5,288589.5,106.430000305176
"1103",389765.5,288588.5,108.5
"1104",389772.5,288636.5,107.819999694824
"1105",389806.5,288590.5,105.519996643066
"1106",389778.5,288594.5,107.48999786377
"1107",389771.5,288577.5,109.099998474121
"1108",389780.5,288585.5,107.069999694824
"1109",389786.5,288628.5,107.910003662109
"1110",389772.5,288607.5,109.110000610352
"1111",389772.5,288611.5,109.26000213623
"1112",389771.5,288562.5,108.76000213623
"1113",389762.5,288544.5,109.099998474121
"1114",389808.5,288632.5,106.98999786377
"1115",389767.5,288569.5,108.650001525879
"1116",389788.5,288525.5,107.830001831055
"1117",389796.5,288567.5,106.639999389648
"1118",389804.5,288608.5,105.580001831055
"1119",389800.5,288574.5,106.290000915527
"1120",389770.5,288591.5,108.800003051758
"1121",389768.5,288605.5,108.449996948242
"1122",389789.5,288546.5,107.699996948242
"1123",389760.5,288616.5,107.559997558594
"1124",389792.5,288551.5,107.190002441406
"1125",389771.5,288613.5,109.139999389648
"1126",389793.5,288558.5,107.040000915527
"1127",389805.5,288565.5,105.76000213623
"1128",389798.5,288638.5,106.930000305176
"1129",389762.5,288597.5,107.559997558594
"1130",389766.5,288613.5,108.440002441406
"1131",389777.5,288633.5,108.839996337891
"1132",389799.5,288524.5,106.75
"1133",389768.5,288602.5,108.169998168945
"1134",389808.5,288576.5,105.449996948242
"1135",389761.5,288613.5,107.650001525879
"1136",389806.5,288615.5,105.76000213623
"1137",389774.5,288580.5,108.580001831055
"1138",389771.5,288534.5,107.230003356934
"1139",389767.5,288633.5,107.699996948242
"1140",389781.5,288517.5,108.669998168945
"1141",389804.5,288617.5,106.279998779297
"1142",389815.5,288591.5,104.680000305176
"1143",389761.5,288549.5,108.870002746582
"1144",389770.5,288540.5,107.919998168945
"1145",389781.5,288626.5,109.150001525879
"1146",389809.5,288584.5,105.23999786377
"1147",389809.5,288599.5,104.970001220703
"1148",389801.5,288610.5,105.910003662109
"1149",389769.5,288633.5,107.410003662109
"1150",389777.5,288610.5,107.860000610352
"1151",389802.5,288554.5,106.099998474121
"1152",389777.5,288630.5,108.459999084473
"1153",389775.5,288549.5,107.110000610352
"1154",389776.5,288562.5,107.190002441406
"1155",389785.5,288513.5,108.410003662109
"1156",389774.5,288529.5,107.040000915527
"1157",389798.5,288602.5,105.940002441406
"1158",389797.5,288633.5,106.690002441406
"1159",389788.5,288537.5,107.620002746582
"1160",389777.5,288594.5,107.730003356934
"1161",389807.5,288596.5,105.180000305176
"1162",389793.5,288576.5,107.120002746582
"1163",389807.5,288616.5,105.650001525879
"1164",389765.5,288586.5,108.23999786377
"1165",389778.5,288533.5,108.5
"1166",389813.5,288601.5,104.550003051758
"1167",389770.5,288582.5,109.110000610352
"1168",389801.5,288589.5,105.940002441406
"1169",389758.5,288557.5,108.76000213623
"1170",389816.5,288606.5,104.790000915527
"1171",389778.5,288637.5,109.199996948242
"1172",389812.5,288582.5,105.129997253418
"1173",389785.5,288633.5,107.889999389648
"1174",389769.5,288544.5,108.800003051758
"1175",389766.5,288563.5,108.48999786377
"1176",389772.5,288519.5,106.910003662109
"1177",389766.5,288632.5,108.389999389648
"1178",389769.5,288542.5,108.440002441406
"1179",389775.5,288524.5,107.650001525879
"1180",389777.5,288612.5,107.589996337891
"1181",389760.5,288543.5,109.040000915527
"1182",389759.5,288550.5,108.860000610352
"1183",389774.5,288574.5,108.220001220703
"1184",389803.5,288565.5,105.889999389648
"1185",389764.5,288610.5,108.120002746582
"1186",389772.5,288584.5,109.099998474121
"1187",389789.5,288528.5,107.550003051758
"1188",389795.5,288640.5,106.569999694824
"1189",389779.5,288624.5,108.330001831055
"1190",389770.5,288516.5,106.860000610352
"1191",389807.5,288543.5,105.959999084473
"1192",389769.5,288585.5,108.540000915527
"1193",389797.5,288558.5,106.410003662109
"1194",389791.5,288570.5,106.620002746582
"1195",389795.5,288568.5,106.769996643066
"1196",389795.5,288540.5,106.949996948242
"1197",389768.5,288597.5,107.919998168945
"1198",389772.5,288568.5,108.720001220703
"1199",389772.5,288579.5,109.040000915527
"1200",389774.5,288521.5,107.379997253418
"1201",389772.5,288578.5,109.080001831055
"1202",389776.5,288632.5,108.300003051758
"1203",389805.5,288589.5,105.830001831055
"1204",389764.5,288561.5,108.550003051758
"1205",389766.5,288608.5,108.050003051758
"1206",389785.5,288516.5,108.790000915527
"1207",389791.5,288639.5,106.610000610352
"1208",389763.5,288556.5,108.650001525879
"1209",389779.5,288637.5,109.389999389648
"1210",389785.5,288517.5,108.940002441406
"1211",389776.5,288596.5,108.23999786377
"1212",389811.5,288620.5,107.089996337891
"1213",389762.5,288598.5,107.559997558594
"1214",389802.5,288624.5,107.389999389648
"1215",389797.5,288538.5,106.76000213623
"1216",389795.5,288557.5,106.930000305176
"1217",389801.5,288566.5,106.040000915527
"1218",389815.5,288611.5,104.900001525879
"1219",389802.5,288530.5,106.389999389648
"1220",389782.5,288625.5,109.099998474121
"1221",389806.5,288537.5,106.120002746582
"1222",389772.5,288638.5,108.01000213623
"1223",389772.5,288615.5,108.5
"1224",389769.5,288592.5,108.540000915527
"1225",389802.5,288609.5,105.629997253418
"1226",389769.5,288537.5,108.360000610352
"1227",389799.5,288591.5,105.720001220703
"1228",389807.5,288586.5,105.349998474121
"1229",389765.5,288611.5,108.279998779297
"1230",389770.5,288561.5,108.970001220703
"1231",389767.5,288606.5,108.230003356934
"1232",389808.5,288588.5,105.190002441406
"1233",389805.5,288594.5,105.319999694824
"1234",389801.5,288555.5,106.199996948242
"1235",389760.5,288530.5,109.230003356934
"1236",389795.5,288558.5,106.809997558594
"1237",389799.5,288594.5,106.110000610352
"1238",389788.5,288520.5,107.669998168945
"1239",389759.5,288536.5,109.150001525879
"1240",389760.5,288606.5,107.48999786377
"1241",389800.5,288535.5,106.580001831055
"1242",389781.5,288590.5,107.099998474121
"1243",389802.5,288583.5,106.209999084473
"1244",389775.5,288566.5,107.449996948242
"1245",389772.5,288639.5,108.209999084473
"1246",389812.5,288585.5,105.050003051758
"1247",389778.5,288618.5,107.519996643066
"1248",389769.5,288561.5,108.949996948242
"1249",389795.5,288624.5,106.690002441406
"1250",389768.5,288604.5,108.339996337891
"1251",389806.5,288596.5,105.25
"1252",389776.5,288532.5,107.669998168945
"1253",389777.5,288636.5,109.190002441406
"1254",389798.5,288619.5,108.800003051758
"1255",389803.5,288627.5,107.349998474121
"1256",389796.5,288574.5,106.400001525879
"1257",389779.5,288592.5,107.400001525879
"1258",389775.5,288556.5,107.059997558594
"1259",389767.5,288533.5,108.870002746582
"1260",389807.5,288564.5,105.660003662109
"1261",389808.5,288594.5,105.110000610352
"1262",389763.5,288625.5,108.580001831055
"1263",389775.5,288538.5,107.080001831055
"1264",389768.5,288595.5,108.040000915527
"1265",389767.5,288560.5,108.680000305176
"1266",389797.5,288531.5,106.730003356934
"1267",389805.5,288628.5,107.980003356934
"1268",389775.5,288589.5,108.75
"1269",389793.5,288539.5,107.129997253418
"1270",389767.5,288518.5,107.720001220703
"1271",389813.5,288596.5,104.730003356934
"1272",389793.5,288560.5,106.980003356934
"1273",389805.5,288585.5,105.709999084473
"1274",389805.5,288592.5,105.430000305176
"1275",389799.5,288618.5,108.73999786377
"1276",389773.5,288633.5,107.790000915527
"1277",389809.5,288632.5,107.569999694824
"1278",389774.5,288618.5,107.5
"1279",389792.5,288576.5,107.410003662109
"1280",389790.5,288625.5,106.680000305176
"1281",389803.5,288617.5,106.889999389648
"1282",389785.5,288631.5,107.919998168945
"1283",389803.5,288588.5,106.110000610352
"1284",389781.5,288524.5,108.900001525879
"1285",389814.5,288593.5,104.720001220703
"1286",389776.5,288581.5,107.879997253418
"1287",389768.5,288623.5,109.040000915527
"1288",389804.5,288565.5,105.819999694824
"1289",389805.5,288624.5,107.610000610352
"1290",389799.5,288632.5,106.699996948242
"1291",389800.5,288578.5,106.550003051758
"1292",389804.5,288566.5,105.800003051758
"1293",389772.5,288535.5,107.300003051758
"1294",389809.5,288614.5,105.569999694824
"1295",389776.5,288553.5,107.180000305176
"1296",389770.5,288608.5,109.129997253418
"1297",389792.5,288516.5,107.319999694824
"1298",389800.5,288552.5,106.290000915527
"1299",389766.5,288609.5,108.180000305176
"1300",389801.5,288551.5,106.23999786377
"1301",389803.5,288572.5,105.800003051758
"1302",389771.5,288566.5,109.050003051758
"1303",389803.5,288558.5,105.980003356934
"1304",389799.5,288592.5,105.680000305176
"1305",389760.5,288623.5,107.650001525879
"1306",389803.5,288583.5,106.069999694824
"1307",389799.5,288627.5,106.849998474121
"1308",389802.5,288618.5,107.319999694824
"1309",389805.5,288610.5,105.470001220703
"1310",389762.5,288608.5,107.529998779297
"1311",389806.5,288538.5,106.089996337891
"1312",389765.5,288572.5,108.400001525879
"1313",389771.5,288627.5,107.559997558594
"1314",389781.5,288521.5,108.73999786377
"1315",389762.5,288606.5,107.480003356934
"1316",389790.5,288532.5,107.379997253418
"1317",389813.5,288624.5,107.059997558594
"1318",389777.5,288625.5,107.720001220703
"1319",389762.5,288619.5,107.830001831055
"1320",389762.5,288614.5,107.669998168945
"1321",389808.5,288550.5,105.790000915527
"1322",389795.5,288636.5,106.620002746582
"1323",389800.5,288568.5,106.029998779297
"1324",389810.5,288611.5,105.110000610352
"1325",389798.5,288616.5,108.209999084473
"1326",389776.5,288622.5,107.360000610352
"1327",389806.5,288608.5,105.379997253418
"1328",389763.5,288571.5,108.269996643066
"1329",389794.5,288555.5,106.940002441406
"1330",389802.5,288598.5,105.400001525879
"1331",389803.5,288552.5,106.080001831055
"1332",389811.5,288589.5,104.959999084473
"1333",389802.5,288604.5,105.400001525879
"1334",389812.5,288597.5,104.76000213623
"1335",389795.5,288637.5,106.629997253418
"1336",389790.5,288518.5,107.51000213623
"1337",389759.5,288530.5,109.209999084473
"1338",389778.5,288570.5,107.129997253418
"1339",389800.5,288585.5,106.120002746582
"1340",389768.5,288631.5,107.819999694824
"1341",389799.5,288534.5,106.660003662109
"1342",389805.5,288578.5,105.620002746582
"1343",389779.5,288627.5,108.940002441406
"1344",389768.5,288617.5,109.180000305176
"1345",389799.5,288596.5,105.870002746582
"1346",389807.5,288581.5,105.410003662109
"1347",389776.5,288549.5,106.970001220703
"1348",389782.5,288531.5,108.800003051758
"1349",389772.5,288543.5,107.610000610352
"1350",389779.5,288632.5,109.040000915527
"1351",389771.5,288537.5,107.559997558594
"1352",389770.5,288531.5,107.519996643066
"1353",389773.5,288521.5,107
"1354",389767.5,288561.5,108.75
"1355",389760.5,288613.5,107.440002441406
"1356",389773.5,288579.5,108.919998168945
"1357",389779.5,288630.5,109.019996643066
"1358",389778.5,288579.5,107.440002441406
"1359",389772.5,288592.5,109.019996643066
"1360",389767.5,288574.5,108.440002441406
"1361",389812.5,288602.5,104.620002746582
"1362",389778.5,288528.5,108.699996948242
"1363",389775.5,288563.5,107.349998474121
"1364",389760.5,288611.5,107.459999084473
"1365",389761.5,288574.5,108.160003662109
"1366",389797.5,288552.5,106.839996337891
"1367",389768.5,288561.5,108.860000610352
"1368",389803.5,288608.5,105.599998474121
"1369",389796.5,288531.5,106.839996337891
"1370",389777.5,288605.5,107.48999786377
"1371",389771.5,288600.5,109.050003051758
"1372",389787.5,288534.5,107.769996643066
"1373",389809.5,288555.5,105.680000305176
"1374",389814.5,288620.5,106.220001220703
"1375",389759.5,288537.5,109.129997253418
"1376",389786.5,288528.5,108.519996643066
"1377",389792.5,288635.5,106.779998779297
"1378",389768.5,288542.5,108.970001220703
"1379",389777.5,288534.5,108.019996643066
"1380",389775.5,288571.5,107.669998168945
"1381",389772.5,288523.5,107.019996643066
"1382",389775.5,288564.5,107.470001220703
"1383",389761.5,288563.5,108.5
